mainTableName,COLUMN_NAME,referenceTableName,refColumnName,DATA_TYPE,TABLE_DESCRIPTION,COLUMN_DESCRIPTION
OTM.SHIPMENT_STOP,ATTRIBUTE6,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE6.
OTM.SHIPMENT_STOP,ATTRIBUTE7,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE7.
OTM.SHIPMENT_STOP,ATTRIBUTE8,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE8.
OTM.SHIPMENT_STOP,ATTRIBUTE9,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ATTRIBUTE9.
OTM.SHIPMENT_STOP,DIST_FROM_PREV_STOP,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column DIST_FROM_PREV_STOP.
OTM.SHIPMENT_STOP,DIST_FROM_PREV_STOP_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column DIST_FROM_PREV_STOP_BASE.
OTM.SHIPMENT_STOP,DIST_FROM_PREV_STOP_UOM_CODE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column DIST_FROM_PREV_STOP_UOM_CODE.
OTM.SHIPMENT_STOP,DISTANCE_TYPE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column DISTANCE_TYPE.
OTM.SHIPMENT_STOP,DOMAIN_NAME,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column DOMAIN_NAME.
OTM.SHIPMENT_STOP,DRIVE_TIME,,,float,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT_STOP,DRIVE_TIME_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column DRIVE_TIME_BASE.
OTM.SHIPMENT_STOP,DRIVE_TIME_UOM_CODE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column DRIVE_TIME_UOM_CODE.
OTM.SHIPMENT_STOP,DRIVER_NON_PAYABLE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column DRIVER_NON_PAYABLE.
OTM.SHIPMENT_STOP,ESTIMATED_ARRIVAL,,,datetime2,Contains all shipment records and their logistical details.,Business-specific data stored in column ESTIMATED_ARRIVAL.
OTM.SHIPMENT_STOP,ESTIMATED_DEPARTURE,,,datetime2,Contains all shipment records and their logistical details.,Business-specific data stored in column ESTIMATED_DEPARTURE.
OTM.SHIPMENT_STOP,EXT_SEQ_NO,,,numeric,Contains all shipment records and their logistical details.,Business-specific data stored in column EXT_SEQ_NO.
OTM.SHIPMENT_STOP,FLIGHT_INSTANCE_ID,,,float,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT_STOP,INSERT_DATE,,,datetime2,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT_STOP,INSERT_USER,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column INSERT_USER.
OTM.SHIPMENT_STOP,IS_DEPOT,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column IS_DEPOT.
OTM.SHIPMENT_STOP,IS_FIXED_ARRIVAL,,,nchar,Contains all shipment records and their logistical details.,Business-specific data stored in column IS_FIXED_ARRIVAL.
OTM.SHIPMENT_STOP,IS_FIXED_DEPARTURE,,,nchar,Contains all shipment records and their logistical details.,Business-specific data stored in column IS_FIXED_DEPARTURE.
OTM.SHIPMENT_STOP,IS_FIXED_DISTANCE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column IS_FIXED_DISTANCE.
OTM.SHIPMENT_STOP,IS_MOTHER_VESSEL,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column IS_MOTHER_VESSEL.
OTM.SHIPMENT_STOP,IS_PERMANENT,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column IS_PERMANENT.
OTM.SHIPMENT_STOP,LOCATION_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT_STOP,LOCATION_OVERRIDE_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT_STOP,LOCATION_ROLE_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT_STOP,MTBI_ACTUALARRIVALDATELOCAL,,,date,Contains all shipment records and their logistical details.,Business-specific data stored in column MTBI_ACTUALARRIVALDATELOCAL.
OTM.SHIPMENT_STOP,MTBI_ACTUALARRIVALDATETIMELOCAL,,,datetime,Contains all shipment records and their logistical details.,Business-specific data stored in column MTBI_ACTUALARRIVALDATETIMELOCAL.
OTM.SHIPMENT_STOP,MTBI_ACTUALARRIVALTIMELOCAL,,,time,Contains all shipment records and their logistical details.,Business-specific data stored in column MTBI_ACTUALARRIVALTIMELOCAL.
OTM.SHIPMENT_STOP,MTBI_ACTUALDEPARTUREDATELOCAL,,,date,Contains all shipment records and their logistical details.,Business-specific data stored in column MTBI_ACTUALDEPARTUREDATELOCAL.
OTM.SHIPMENT_STOP,MTBI_ACTUALDEPARTUREDATETIMELOCAL,,,datetime,Contains all shipment records and their logistical details.,Business-specific data stored in column MTBI_ACTUALDEPARTUREDATETIMELOCAL.
OTM.SHIPMENT_STOP,MTBI_ACTUALDEPARTURETIMELOCAL,,,time,Contains all shipment records and their logistical details.,Business-specific data stored in column MTBI_ACTUALDEPARTURETIMELOCAL.
OTM.SHIPMENT_STOP,MTBI_APPOINTMENTDELIVERYDATETIMELOCAL,,,datetime,Contains all shipment records and their logistical details.,Business-specific data stored in column MTBI_APPOINTMENTDELIVERYDATETIMELOCAL.
OTM.SHIPMENT_STOP,MTBI_APPOINTMENTPICKUPDATETIMELOCAL,,,datetime,Contains all shipment records and their logistical details.,Business-specific data stored in column MTBI_APPOINTMENTPICKUPDATETIMELOCAL.
OTM.SHIPMENT_STOP,MTBI_BUSINESS_UNIT,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column MTBI_BUSINESS_UNIT.
OTM.SHIPMENT_STOP,MTBI_PLANNEDARRIVALDATELOCAL,,,date,Contains all shipment records and their logistical details.,Business-specific data stored in column MTBI_PLANNEDARRIVALDATELOCAL.
OTM.SHIPMENT_STOP,MTBI_PLANNEDARRIVALDATETIMELOCAL,,,datetime,Contains all shipment records and their logistical details.,Business-specific data stored in column MTBI_PLANNEDARRIVALDATETIMELOCAL.
OTM.SHIPMENT_STOP,MTBI_PLANNEDARRIVALTIMELOCAL,,,time,Contains all shipment records and their logistical details.,Business-specific data stored in column MTBI_PLANNEDARRIVALTIMELOCAL.
OTM.SHIPMENT_STOP,MTBI_PLANNEDDEPARTUREDATELOCAL,,,date,Contains all shipment records and their logistical details.,Business-specific data stored in column MTBI_PLANNEDDEPARTUREDATELOCAL.
OTM.SHIPMENT_STOP,MTBI_PLANNEDDEPARTUREDATETIMELOCAL,,,datetime,Contains all shipment records and their logistical details.,Business-specific data stored in column MTBI_PLANNEDDEPARTUREDATETIMELOCAL.
OTM.SHIPMENT_STOP,MTBI_PLANNEDDEPARTURETIMELOCAL,,,time,Contains all shipment records and their logistical details.,Business-specific data stored in column MTBI_PLANNEDDEPARTURETIMELOCAL.
OTM.SHIPMENT_STOP,PARENT_LOCATION_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT_STOP,PLANNED_ARRIVAL,,,datetime2,Contains all shipment records and their logistical details.,Business-specific data stored in column PLANNED_ARRIVAL.
OTM.SHIPMENT_STOP,PLANNED_DEPARTURE,,,datetime2,Contains all shipment records and their logistical details.,Business-specific data stored in column PLANNED_DEPARTURE.
OTM.SHIPMENT_STOP,RATE_SERVICE_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT_STOP,RATE_SERVICE_GID,RATE_SERVICE,RATE_SERVICE_GID,nvarchar,Contains all shipment records and their logistical details.,References RATE_SERVICE table using column RATE_SERVICE_GID.
OTM.SHIPMENT_STOP,RATE_SERVICE_GID,RATE_SERVICE_PROFILE_D,RATE_SERVICE_GID,nvarchar,Contains all shipment records and their logistical details.,References RATE_SERVICE_PROFILE_D table using column RATE_SERVICE_GID.
OTM.SHIPMENT_STOP,RATE_SERVICE_GID,RATE_ZONE_SERVICE_TIME,RATE_SERVICE_GID,nvarchar,Contains all shipment records and their logistical details.,References RATE_ZONE_SERVICE_TIME table using column RATE_SERVICE_GID.
OTM.SHIPMENT_STOP,REPETITION_SCHED_STOP_NUMBER,,,numeric,Contains all shipment records and their logistical details.,Business-specific data stored in column REPETITION_SCHED_STOP_NUMBER.
OTM.SHIPMENT_STOP,REPETITION_SCHEDULE_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT_STOP,REST_TIME,,,float,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT_STOP,REST_TIME_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column REST_TIME_BASE.
OTM.SHIPMENT_STOP,REST_TIME_UOM_CODE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column REST_TIME_UOM_CODE.
OTM.SHIPMENT_STOP,RUSH_HOUR_TIME,,,float,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT_STOP,RUSH_HOUR_TIME_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column RUSH_HOUR_TIME_BASE.
OTM.SHIPMENT_STOP,RUSH_HOUR_TIME_UOM_CODE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column RUSH_HOUR_TIME_UOM_CODE.
OTM.SHIPMENT_STOP,SHIPMENT_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT_STOP,SHIPMENT_GID,SHIPMENT,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP,SHIPMENT_GID,SHIPMENT_ACCESSORIAL,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_ACCESSORIAL table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP,SHIPMENT_GID,SHIPMENT_BILL,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_BILL table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP,SHIPMENT_GID,SHIPMENT_INF_COST,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_INF_COST table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP,SHIPMENT_GID,SHIPMENT_INF_COST_D,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_INF_COST_D table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP,SHIPMENT_GID,SHIPMENT_INVOLVED_PARTY,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_INVOLVED_PARTY table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP,SHIPMENT_GID,SHIPMENT_ORDER_RELEASE_JOIN,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_ORDER_RELEASE_JOIN table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP,SHIPMENT_GID,SHIPMENT_REFNUM,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_REFNUM table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP,SHIPMENT_GID,SHIPMENT_REMARK,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_REMARK table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP,SHIPMENT_GID,SHIPMENT_S_EQUIPMENT_JOIN,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_S_EQUIPMENT_JOIN table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP,SHIPMENT_GID,SHIPMENT_SPECIAL_SERVICE,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_SPECIAL_SERVICE table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP,SHIPMENT_GID,SHIPMENT_STATUS,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_STATUS table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP,SHIPMENT_GID,SHIPMENT_STOP_D,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_STOP_D table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP,SHIPMENT_GID,SHIPMENT_STOP_REFNUM,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_STOP_REFNUM table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP,SHIPMENT_GID,SS_EQUIPMENT_STATUS_HISTORY,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SS_EQUIPMENT_STATUS_HISTORY table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP,SHIPMENT_GID,SS_STATUS_HISTORY,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SS_STATUS_HISTORY table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP,SLACK_VARIANCE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column SLACK_VARIANCE.
OTM.SHIPMENT_STOP,STOP_NUM,SHIPMENT_STOP_D,STOP_NUM,bigint,Contains all shipment records and their logistical details.,References SHIPMENT_STOP_D table using column STOP_NUM.
OTM.SHIPMENT_STOP,STOP_NUM,SHIPMENT_STOP_REFNUM,STOP_NUM,bigint,Contains all shipment records and their logistical details.,References SHIPMENT_STOP_REFNUM table using column STOP_NUM.
OTM.SHIPMENT_STOP,STOP_REQUIREMENT_TYPE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column STOP_REQUIREMENT_TYPE.
OTM.SHIPMENT_STOP,STOP_TYPE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column STOP_TYPE.
OTM.SHIPMENT_STOP,UPDATE_DATE,,,datetime2,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT_STOP,UPDATE_USER,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column UPDATE_USER.
OTM.SHIPMENT_STOP,VOYAGE_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT_STOP,WAIT_TIME,,,float,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT_STOP,WAIT_TIME_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column WAIT_TIME_BASE.
OTM.SHIPMENT_STOP,WAIT_TIME_UOM_CODE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column WAIT_TIME_UOM_CODE.
OTM.SHIPMENT_STOP_D,ACTIVITY,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ACTIVITY.
OTM.SHIPMENT_STOP_D,ACTIVITY_TIME,,,float,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT_STOP_D,ACTIVITY_TIME_BASE,,,float,Contains all shipment records and their logistical details.,Business-specific data stored in column ACTIVITY_TIME_BASE.
OTM.SHIPMENT_STOP_D,ACTIVITY_TIME_UOM_CODE,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column ACTIVITY_TIME_UOM_CODE.
OTM.SHIPMENT_STOP_D,DOMAIN_NAME,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column DOMAIN_NAME.
OTM.SHIPMENT_STOP_D,INSERT_DATE,,,datetime2,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT_STOP_D,INSERT_USER,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column INSERT_USER.
OTM.SHIPMENT_STOP_D,IS_PERMANENT,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column IS_PERMANENT.
OTM.SHIPMENT_STOP_D,MTBI_BUSINESS_UNIT,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column MTBI_BUSINESS_UNIT.
OTM.SHIPMENT_STOP_D,S_SHIP_UNIT_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT_STOP_D,S_SHIP_UNIT_GID,S_SHIP_UNIT,S_SHIP_UNIT_GID,nvarchar,Contains all shipment records and their logistical details.,References S_SHIP_UNIT table using column S_SHIP_UNIT_GID.
OTM.SHIPMENT_STOP_D,S_SHIP_UNIT_GID,S_SHIP_UNIT_LINE,S_SHIP_UNIT_GID,nvarchar,Contains all shipment records and their logistical details.,References S_SHIP_UNIT_LINE table using column S_SHIP_UNIT_GID.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,,,nvarchar,Contains all shipment records and their logistical details.,Unique identifier used to link records.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,SHIPMENT,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,SHIPMENT_ACCESSORIAL,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_ACCESSORIAL table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,SHIPMENT_BILL,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_BILL table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,SHIPMENT_INF_COST,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_INF_COST table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,SHIPMENT_INF_COST_D,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_INF_COST_D table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,SHIPMENT_INVOLVED_PARTY,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_INVOLVED_PARTY table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,SHIPMENT_ORDER_RELEASE_JOIN,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_ORDER_RELEASE_JOIN table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,SHIPMENT_REFNUM,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_REFNUM table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,SHIPMENT_REMARK,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_REMARK table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,SHIPMENT_S_EQUIPMENT_JOIN,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_S_EQUIPMENT_JOIN table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,SHIPMENT_SPECIAL_SERVICE,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_SPECIAL_SERVICE table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,SHIPMENT_STATUS,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_STATUS table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,SHIPMENT_STOP,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_STOP table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,SHIPMENT_STOP_REFNUM,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SHIPMENT_STOP_REFNUM table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,SS_EQUIPMENT_STATUS_HISTORY,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SS_EQUIPMENT_STATUS_HISTORY table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP_D,SHIPMENT_GID,SS_STATUS_HISTORY,SHIPMENT_GID,nvarchar,Contains all shipment records and their logistical details.,References SS_STATUS_HISTORY table using column SHIPMENT_GID.
OTM.SHIPMENT_STOP_D,STOP_NUM,SHIPMENT_STOP,STOP_NUM,bigint,Contains all shipment records and their logistical details.,References SHIPMENT_STOP table using column STOP_NUM.
OTM.SHIPMENT_STOP_D,STOP_NUM,SHIPMENT_STOP_REFNUM,STOP_NUM,bigint,Contains all shipment records and their logistical details.,References SHIPMENT_STOP_REFNUM table using column STOP_NUM.
OTM.SHIPMENT_STOP_D,UPDATE_DATE,,,datetime2,Contains all shipment records and their logistical details.,Date or timestamp associated with the transaction or event.
OTM.SHIPMENT_STOP_D,UPDATE_USER,,,nvarchar,Contains all shipment records and their logistical details.,Business-specific data stored in column UPDATE_USER.
